"codigo","codigoPai","descricao","nivel","ehFolha"
"03045100","03045","Tilápias (oreochromis spp.), bagres (pangasius spp., silurus spp., clarias spp., ictalurus spp.), carpas (cyprinus carpio, carassius carassius, ctenopharyngodon idellus, hypophthalmichthys spp., cirrhinus spp., mylopharyngodon piceus), enguias (anguilla spp.), perca-do-nilo (lates niloticus) e peixes cabeça-de-serpente (channa spp.)",4,true
"03045200","03045","Salmonídeos",4,true
"03045300","03045","Peixes das famílias bregmacerotidae, euclichthyidae, gadidae, macrouridae, melanonidae, merlucciidae, moridae e muraenolepididae",4,true
"03045400","03045","Espadarte (xiphias gladius)",4,true
"03045500","03045","Merluza negra e merluza antártica (dissostichus spp.)",4,true
"03045900","03045","Outros",4,true
"03046","0304","Filés de tilápias (oreochromis spp.), bagres (pangasius spp., silurus spp., clarias spp., ictalurus spp.), carpas (cyprinus carpio, carassius carassius, ctenopharyngodon idellus, hypophthalmichthys spp., cirrhinus spp., mylopharyngodon piceus), enguias (anguilla spp.), perca-do-nilo (lates niloticus) e peixes cabeça-de-serpente (channa spp.), congelados:",3,false
"03046100","03046","Tilápias (oreochromis spp.)",4,true
"030462","03046","Bagres (pangasius spp., silurus spp., clarias spp., ictalurus spp.)",4,false
"03046210","030462","Bagre (ictalurus puntactus)",5,true
"03046290","030462","Outros",5,true
"03046300","03046","Perca-do-nilo (lates niloticus)",4,true
"03046900","03046","Outros",4,true
"03047","0304","Filés de peixes das famílias bregmacerotidae, euclichthyidae, gadidae, macrouridae, melanonidae, merlucciidae, moridae e muraenolepididae, congelados:",3,false
"03047100","03047","Bacalhau-do-atlântico (gadus mohrua), bacalhau-da-groelândia (gadus ogac) e bacalhau-do-pacífico (gadus macrocephalus)",4,true
"03047200","03047","Haddock ou lubina (melanogrammus aeglefinus)",4,true
"03047300","03047","Saithe (pollachius virens)",4,true
"03047400","03047","Merluzas e abróteas (merluccius spp., urophycis spp.)",4,true
"03047500","03047","Merluza-do-alasca (theragra chalcogramma)",4,true
"03047900","03047","Outros",4,true
"03048","0304","Filés de outros peixes, congelados:",3,false
"03048100","03048","Salmões-do-pacífico (oncorhynchus nerka, oncorhynchus gorbuscha, oncorhynchus keta, oncorhynchus tschawytscha, oncorhynchus kisutch, oncorhynchus masou e oncorhynchus rhodurus), salmão-do-atlântico (salmo salar) e salmão-do-danúbio (hucho hucho)",4,true
"03048200","03048","Trutas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache e oncorhynchus chrysogaster)",4,true
"03048300","03048","Peixes chatos (pleuronectidae, bothidae, cynoglossidae, soleidae, scophthalmidae e citharidae)",4,true
"03048400","03048","Espadarte (xiphias gladius)",4,true
"030485","03048","Merluza negra e merluza antártica (dissostichus spp.)",4,false
"03048510","030485","Merluza negra (dissostichus eleginoides)",5,true
"03048520","030485","Merluza antártica (dissostichus mawsoni)",5,true
"03048600","03048","Arenques (clupea harengus, clupea pallasii)",4,true
"03048700","03048","Atuns (do gênero thunnus), bonito-listrado (euthynnus (katsuwonus) pelamis)",4,true
"030489","03048","Outros",4,false
"03048910","030489","Pargo (lutjanus purpureus)",5,true
"03048920","030489","Cherne-poveiro (polyprion americanus)",5,true
"03048930","030489","Garoupas (acanthistius spp.)",5,true
"03048940","030489","Tubarão-azul (prionace glauca)",5,true
"03048990","030489","Outros",5,true
"03049","0304","Outros, congelados:",3,false
"03049100","03049","Espadarte (xiphias gladius)",4,true
"030492","03049","Merluza negra e merluza antártica (dissostichus spp.)",4,false
"0304921","030492","Merluza negra (dissostichus eleginoides)",5,false
"03049211","0304921","Bochechas (cheeks)",6,true
"03049212","0304921","Colares (collars)",6,true
"03049219","0304921","Outros",6,true
"0304922","030492","Merluza antártica (dissostichus mawsoni)",5,false
"03049221","0304922","Bochechas (cheeks)",6,true
"03049222","0304922","Colares (collars)",6,true
"03049229","0304922","Outros",6,true
"03049300","03049","Tilápias (oreochromis spp.), bagres (pangasius spp., silurus spp., clarias spp., ictalurus spp.), carpas (cyprinus carpio, carassius carassius, ctenopharyngodon idellus, hypophthalmichthys spp., cirrhinus spp., mylopharyngodon piceus), enguias (anguilla spp.), perca-do-nilo (lates niloticus) e peixes cabeça-de-serpente (channa spp.)",4,true
"03049400","03049","Merluza-do-alasca (theragra chalcogramma)",4,true
"03049500","03049","Peixes das famílias bregmacerotidae, euclichthyidae, gadidae, macrouridae, melanonidae, merlucciidae, moridae e muraenolepididae, exceto a merluza-do-alasca (theragra chalcogramma)",4,true
"03049900","03049","Outros",4,true
"0305","03","Peixes secos, salgados ou em salmoura; peixes defumados, mesmo cozidos antes ou durante a defumação; farinhas, pós e pellets, de peixe, próprios para alimentação humana.",2,false
"03051000","0305","Farinhas, pós e pellets, de peixe, próprios para alimentação humana",3,true
"03052000","0305","Fígados, ovas e sêmen, de peixes, secos, defumados, salgados ou em salmoura",3,true
"03053","0305","Filés de peixes, secos, salgados ou em salmoura, mas não defumados:",3,false
"03053100","03053","Tilápias (oreochromis spp.), bagres (pangasius spp., silurus spp., clarias spp., ictalurus spp.), carpas (cyprinus carpio, carassius carassius, ctenopharyngodon idellus, hypophthalmichthys spp., cirrhinus spp., mylopharyngodon piceus), enguias (anguilla spp.), perca-do-nilo (lates niloticus) e peixes cabeça-de-serpente (channa spp.)",4,true
"030532","03053","Peixes das famílias bregmacerotidae, euclichthyidae, gadidae, macrouridae, melanonidae, merlucciidae, moridae e muraenolepididae",4,false
"03053210","030532","Bacalhau-do-atlântico (gadus mohrua), bacalhau-da-groelândia (gadus ogac) e bacalhau-do-pacífico (gadus macrocephalus)",5,true
"03053220","030532","Saithe (pollachius virens)",5,true
"03053290","030532","Outros",5,true
"030539","03053","Outros",4,false
"03053910","030539","Ling (molva molva) e zarbo (brosme brosme)",5,true
"03053990","030539","Outros",5,true
"03054","0305","Peixes defumados, mesmo em filés, exceto desperdícios comestíveis de peixes:",3,false
"03054100","03054","Salmões-do-pacífico (oncorhynchus nerka, oncorhynchus gorbuscha, oncorhynchus keta, oncorhynchus tschawytscha, oncorhynchus kisutch, oncorhynchus masou e oncorhynchus rhodurus), salmão-do-atlântico (salmo salar) e salmão-do-danúbio (hucho hucho)",4,true
"03054200","03054","Arenques (clupea harengus, clupea pallasii)",4,true
"03054300","03054","Trutas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache e oncorhynchus chrysogaster)",4,true
"03054400","03054","Tilápias (oreochromis spp.), bagres (pangasius spp., silurus spp., clarias spp., ictalurus spp.), carpas (cyprinus carpio, carassius carassius, ctenopharyngodon idellus, hypophthalmichthys spp., cirrhinus spp., mylopharyngodon piceus), enguias (anguilla spp.), perca-do-nilo (lates niloticus) e peixes cabeça-de-serpente (channa spp.)",4,true
"030549","03054","Outros",4,false
"03054910","030549","Bacalhau-do-atlântico (gadus mohrua), bacalhau-da-groelândia (gadus ogac) e bacalhau-do-pacífico (gadus macrocephalus)",5,true
"03054920","030549","Saithe (pollachius virens), ling (molva molva) e zarbo (brosme brosme)",5,true
"03054990","030549","Outros",5,true
"03055","0305","Peixes secos, exceto desperdícios comestíveis de peixes, mesmo salgados, mas não defumados:",3,false
"03055100","03055","Bacalhau-do-atlântico (gadus mohrua), bacalhau-da-groelândia (gadus ogac) e bacalhau-do-pacífico (gadus macrocephalus)",4,true
"030559","03055","Outros",4,false
"03055910","030559","Das espécies citadas na nota complementar 1 deste capítulo",5,true
"03055990","030559","Outros",5,true
"03056","0305","Peixes salgados, não secos nem defumados e peixes em salmoura, exceto desperdícios comestíveis de peixes:",3,false
"03056100","03056","Arenques (clupea harengus, clupea pallasii)",4,true
"03056200","03056","Bacalhau-do-atlântico (gadus mohrua), bacalhau-da-groelândia (gadus ogac) e bacalhau-do-pacífico (gadus macrocephalus)",4,true
"03056300","03056","Anchovas (engraulis spp.)",4,true
"03056400","03056","Tilápias (oreochromis spp.), bagres (pangasius spp., silurus spp., clarias spp., ictalurus spp.), carpas (cyprinus carpio, carassius carassius, ctenopharyngodon idellus, hypophthalmichthys spp., cirrhinus spp., mylopharyngodon piceus), enguias (anguilla spp.), perca-do-nilo (lates niloticus) e peixes cabeça-de-serpente (channa spp.)",4,true
"030569","03056","Outros",4,false
"03056910","030569","Saithe (pollachius virens), ling (molva molva) e zarbo (brosme brosme)",5,true
"03056990","030569","Outros",5,true
"03057","0305","Barbatanas, cabeças, caudas, bexigas natatórias e outros desperdícios comestíveis de peixes:",3,false
"03057100","03057","Barbatanas de tubarão",4,true
"03057200","03057","Cabeças, caudas e bexigas natatórias, de peixes",4,true
"03057900","03057","Outros",4,true
"0306","03","Crustáceos, com ou sem carapaça, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; crustáceos, com ou sem carapaça, defumados, mesmo cozidos antes ou durante a defumação; crustáceos com carapaça, cozidos em água ou vapor, mesmo refrigerados, congelados, secos, salgados ou em salmoura; farinhas, pós e pellets de crustáceos, próprios para alimentação humana.",2,false
"03061","0306","Congelados:",3,false
"030611","03061","Lagostas (palinurus spp., panulirus spp., jasus spp.)",4,false
"03061110","030611","Inteiras",5,true
"03061190","030611","Outras",5,true
"03061200","03061","Lavagantes (homarus spp.)",4,true
"03061400","03061","Caranguejos",4,true
"03061500","03061","Lagosta norueguesa (nephrops norvegicus)",4,true
"030616","03061","Camarões de água fria (pandalus spp., crangon crangon)",4,false
"03061610","030616","Inteiros",5,true
"03061690","030616","Outros",5,true
"030617","03061","Outros camarões",4,false
"03061710","030617","Inteiros",5,true
"03061790","030617","Outros",5,true
"030619","03061","Outros, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",4,false
"03061910","030619","Krill (euphausia superba)",5,true
"03061990","030619","Outros",5,true
"03062","0306","Não congelados:",3,false
"03062100","03062","Lagostas (palinurus spp., panulirus spp., jasus spp.)",4,true
"03062200","03062","Lavagantes (homarus spp.)",4,true
"03062400","03062","Caranguejos",4,true
"03062500","03062","Lagosta norueguesa (nephrops norvegicus)",4,true
"03062600","03062","Camarões de água fria (pandalus spp., crangon crangon)",4,true
"03062700","03062","Outros camarões",4,true
"030629","03062","Outros, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana",4,false
"03062910","030629","Lagosta de água doce (cherax quadricarinatus)",5,true
"03062990","030629","Outros",5,true
"0307","03","Moluscos, com ou sem concha, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; moluscos, com ou sem concha, defumados, mesmo cozidos antes ou durante a defumação; farinhas, pós e pellets de moluscos, exceto crustáceos, próprios para alimentação humana.",2,false
"03071","0307","Ostras:",3,false
"03071100","03071","Vivas, frescas ou refrigeradas",4,true
"03071900","03071","Outras",4,true
"03072","0307","Vieiras e outros mariscos dos gêneros pecten, chlamys ou placopecten:",3,false
"03072100","03072","Vivos, frescos ou refrigerados",4,true
"03072900","03072","Outros",4,true
"03073","0307","Mexilhões (mytilus spp., perna spp.):",3,false
"03073100","03073","Vivos, frescos ou refrigerados",4,true
"03073900","03073","Outros",4,true
"03074","0307","Sépias (sepia officinalis, rossia macrosoma, sepiola spp.); lulas (ommastrephes spp., loligo spp., nototodarus spp., sepioteuthis spp.):",3,false
"03074100","03074","Vivas, frescas ou refrigeradas",4,true
"030749","03074","Outras",4,false
"0307491","030749","Congeladas",5,false
"03074911","0307491","Lulas (ommastrephes spp., loligo spp., nototodarus spp., sepioteuthis spp.)",6,true
"03074919","0307491","Outras",6,true
"03074990","030749","Outras",5,true
"03075","0307","Polvos (octopus spp.):",3,false
"03075100","03075","Vivos, frescos ou refrigerados",4,true
"030759","03075","Outros",4,false
"03075910","030759","Congelados",5,true
"03075990","030759","Outros",5,true
"03076000","0307","Caracóis, exceto os do mar",3,true
"03077","0307","Ameijoas, berbigões e arcas (famílias arcidae, arcticidae, cardiidae, donacidae, hiatellidae, mactridae, mesodesmatidae, myidae, semelidae, solecurtidae, solenidae, tridacnidae e veneridae ):",3,false
"03077100","03077","Vivos, frescos ou refrigerados",4,true
"03077900","03077","Outros",4,true
"03078","0307","Abalones (haliotis spp.):",3,false
"03078100","03078","Vivos, frescos ou refrigerados",4,true
"03078900","03078","Outros",4,true
"03079","0307","Outros, incluindo as farinhas, pós e pellets, próprios para alimentação humana:",3,false
"03079100","03079","Vivos, frescos ou refrigerados",4,true
"03079900","03079","Outros",4,true
"0308","03","Invertebrados aquáticos, exceto crustáceos e moluscos, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; invertebrados aquáticos, exceto crustáceos e moluscos, defumados, mesmo cozidos antes ou durante a defumação; farinhas, pós e pellets de invertebrados aquáticos, exceto crustáceos e moluscos, próprios para a alimentação humana.",2,false
"03081","0308","Pepinos-do-mar (stichopus japonicus, holothurioidea):",3,false
"03081100","03081","Vivos, frescos ou refrigerados",4,true
"03081900","03081","Outros",4,true
"03082","0308","Ouriços-do-mar (strongylocentrotus spp., paracentrotus lividus, loxechinus albus, echichinus esculentus):",3,false
"03082100","03082","Vivos, frescos ou refrigerados",4,true
"03082900","03082","Outros",4,true
"03083000","0308","Medusas (águas-vivas) (rhopilema spp.)",3,true
"03089000","0308","Outros",3,true
"04",,"Leite e lacticínios; ovos de aves;mel natural; produtos comestíveis de origem animal,não especificados nem compreendidos noutros capítulos",1,false
"0401","04","Leite e creme de leite, não concentrados nem adicionados de açúcar ou de outros edulcorantes.",2,false
"040110","0401","Com um teor, em peso, de matérias gordas, não superior a 1 %",3,false
"04011010","040110","Leite uht (ultra high temperature)",4,true
"04011090","040110","Outros",4,true
"040120","0401","Com um teor, em peso, de matérias gordas, superior a 1 %, mas não superior a 6 %",3,false
"04012010","040120","Leite uht (ultra high temperature)",4,true
"04012090","040120","Outros",4,true
"040140","0401","Com um teor, em peso, de matérias gordas, superior a 6 %, mas não superior a 10 %",3,false
"04014010","040140","Leite",4,true
"0401402","040140","Creme de leite",4,false
"04014021","0401402","Uht (ultra high temperature)",5,true
"04014029","0401402","Outros",5,true
"040150","0401","Com um teor, em peso, de matérias gordas, superior a 10 %",3,false
"04015010","040150","Leite",4,true
"0401502","040150","Creme de leite",4,false
"04015021","0401502","Uht (ultra high temperature)",5,true
